college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college,ec_parent_ses_college_quartile,bias_own_ses_college_quartile,change_ses
363800,Texas College,75702,48423,,1.0359401,0.052930001,0.78746003,0.087360002,1.1528,0.050319999,0.77353001,0.088500001,0.95063001,0.73228002,-0.089740001,-0.07536,-0.21267,-0.056329999,0.47018999,0.99722999,0.024560001,1,1,0.700100028
363900,Texas A & M University-Kingsville,78363,48273,823,1.31501,0.02465,1.06345,0.03379,1.44687,0.02086,1.18849,0.031169999,1.29228,1.08957,-0.017589999,0.02397,-0.11963,-0.090790004,0.24139,0.98970997,0.031160001,2,2,1.02966
364100,Texas Lutheran University,78155,48187,268.5,1.6066,0.040029999,1.40198,0.049400002,1.75618,0.0277,1.4535201,0.042830002,1.5916899,1.4038,-0.00936,0.0013,-0.10334,-0.035420001,0.39236999,0.99943,0.0502,4,2,1.352579998
364200,Texas Southern University,77004,48201,1115.666666666667,1.32898,0.02696,0.89209002,0.039689999,1.5098,0.021360001,0.93778002,0.04087,1.28398,0.84906,-0.035039999,-0.050670002,-0.17588,-0.10449,0.19859999,0.95270002,0.02595,2,1,0.852400021
364400,Texas Tech University,79409,48303,4093.333333333333,1.69531,0.01458,1.4967999,0.01523,1.84294,0.00708,1.58425,0.01151,1.71103,1.50225,0.00918,0.00363,-0.077100001,-0.054579999,0.18667001,0.98554999,0.046220001,4,3,1.4815699
364500,Texas Wesleyan University,76105,48439,124,1.55265,0.055029999,1.38616,0.078589998,1.70456,0.039379999,1.44407,0.062729999,1.52811,1.21936,-0.01606,-0.13679001,-0.11547,-0.18429001,0.39710999,0.99071002,0.055029999,4,2,1.307570002
364600,Texas Woman's University,76204,48121,434,1.49475,0.03184,1.22399,0.040860001,1.66,0.024180001,1.36445,0.034779999,1.54109,1.24064,0.030069999,0.01342,-0.077160001,-0.099789999,0.24231,0.94309002,0.066919997,3,4,1.183129999
364700,Trinity University,78212,48029,561.3333333333334,1.78974,0.025869999,1.61743,0.034060001,1.8777699,0.014,1.65034,0.02918,1.77616,1.62593,-0.00765,0.00522,-0.057209998,-0.01502,0.32526001,1,0.11043,4,2,1.583369999
364800,Tyler Junior College,75701,48423,1694.666666666667,1.0716799,0.019649999,0.86465001,0.024809999,1.3537101,0.01675,1.02807,0.02502,1.12999,0.91535002,0.051600002,0.05539,-0.19798,-0.12315,0.2129,0.98096001,0.044920001,1,4,0.839840011
365100,University of Dallas,75062,48113,259.6666666666667,1.65132,0.037610002,1.45399,0.05074,1.76449,0.025010001,1.48514,0.045329999,1.64474,1.45628,-0.004,0.00157,-0.072810002,-0.019819999,0.43136999,0.99940002,0.084890001,4,2,1.40325
365200,University of Houston,77204,48201,4619.333333333333,1.58438,0.02077,1.26881,0.022910001,1.8103499,0.01062,1.43331,0.01847,1.63317,1.28461,0.02987,0.0123,-0.10849,-0.11575,0.17445999,0.95497,0.0744,3,4,1.245899999
365400,University of St Thomas,77006,48201,230.3333333333333,,,,,,,,,,,,,,,0.39801687,0.99337614,0.081046127,,,0
365600,The University of Texas at Arlington,76013,48439,1680,1.6333801,0.02131,1.23675,0.02636,1.75351,0.01401,1.36242,0.02272,1.61939,1.2276599,-0.00863,-0.00741,-0.082819998,-0.10977,0.20319,0.95991999,0.05604,3,2,1.21039
365800,The University of Texas at Austin,78705,48453,6993.666666666667,1.79239,0.01258,1.47741,0.01407,1.89307,0.00528,1.6009001,0.01046,1.7915601,1.52073,-0.00047,0.028480001,-0.05666,-0.052719999,0.17321,0.99004,0.10622,4,3,1.46334
365900,The University of Texas Health Science Center at San Antonio,78229,48029,,,,,,,,,,,,,,,,0.3861109,0.94155562,0.059229612,,,0
366100,The University of Texas at El Paso,79968,48141,1665.666666666667,1.08825,0.01595,0.82911998,0.025049999,1.29351,0.01329,0.96179003,0.024329999,1.08462,0.84595001,-0.00335,0.019889999,-0.1926,-0.13694,0.15866999,0.96737999,0.031429999,1,2,0.804069981
366200,Victoria College,77901,48469,717.3333333333334,1.2807,0.02853,1.10577,0.037140001,1.49511,0.022089999,1.21962,0.03342,1.33759,1.08548,0.04253,-0.018689999,-0.11777,-0.12357,0.24857999,0.99135,0.053929999,2,4,1.068629999
366300,Wayland Baptist University,79072,48189,308.5,1.48033,0.046519998,1.2076,0.060860001,1.6497101,0.035409998,1.34605,0.05438,1.4438,1.23867,-0.02531,0.025079999,-0.14262,-0.086690001,0.40911999,0.99770999,0.045329999,3,1,1.146739999
366400,Weatherford College,76086,48367,680.3333333333334,1.29372,0.03052,1.10508,0.03726,1.4553,0.024569999,1.1759599,0.035330001,1.30058,1.1064301,0.00527,0.00122,-0.11896,-0.06284,0.25334999,0.97557002,0.057149999,2,3,1.06782
366500,West Texas A & M University,79016,48381,906.6666666666666,1.6224101,0.01994,1.27661,0.022709999,1.75178,0.01301,1.40782,0.019719999,1.60622,1.29289,-0.01008,0.01259,-0.090620004,-0.088890001,0.23312999,0.99479002,0.062139999,3,2,1.253900001
366800,Wharton County Junior College,77488,48481,1259,1.20416,0.032200001,0.98741001,0.044470001,1.42682,0.0262,1.14264,0.040800001,1.29251,1.03855,0.068360001,0.049240001,-0.10392,-0.10023,0.27897999,0.98328,0.044259999,2,4,0.942940009
366900,Wiley College,75670,48203,,1.13931,0.043439999,0.69515002,0.06109,1.2507401,0.040819999,0.71499997,0.067380004,1.03342,0.66491997,-0.10246,-0.045460001,-0.21029,-0.075309999,0.48751,0.99878001,0.034299999,1,1,0.63406002
367000,Brigham Young University,84602,49049,5924.666666666667,1.7860399,0.00895,1.64915,0.01102,1.84146,0.00547,1.67822,0.00921,1.76367,1.65124,-0.01269,0.00127,-0.04411,-0.016340001,0.10115,0.98668998,0.066490002,4,2,1.63813
367100,Dixie State University,84770,49053,1364.666666666667,1.4283201,0.02376,1.27593,0.02861,1.61932,0.016550001,1.38535,0.02482,1.46087,1.32006,0.022290001,0.033429999,-0.10846,-0.049449999,0.19761001,0.97850001,0.053270001,3,3,1.24732
367200,Ensign College,84101,49035,245.5,1.60032,0.056570001,,,1.65433,0.043749999,,,1.64004,,0.024219999,,-0.00871,,0.20626999,0.91723001,0.064819999,,3,0
367500,University of Utah,84112,49035,2884.666666666667,1.74121,0.018750001,1.51845,0.022810001,1.82054,0.01102,1.60216,0.01694,1.70973,1.52995,-0.01842,0.00752,-0.06481,-0.047200002,0.19338,0.97276002,0.092529997,4,2,1.495639999
367700,Utah State University,84322,49005,2622,1.61937,0.01548,1.5071501,0.018379999,1.7248501,0.00982,1.56839,0.01512,1.6132801,1.51398,-0.00377,0.00451,-0.069159999,-0.035939999,0.16669001,0.98135,0.057560001,4,2,1.488770101
367800,Southern Utah University,84720,49021,1013,1.57389,0.02204,1.36645,0.028240001,1.67926,0.01581,1.4277,0.02493,1.55449,1.39413,-0.01248,0.019859999,-0.080260001,-0.024080001,0.20985,0.98562998,0.061749998,4,2,1.338209999
367900,Snow College,84627,49039,910,1.48869,0.02585,1.21197,0.03232,1.6234601,0.02021,1.31148,0.02926,1.4995,1.25161,0.00721,0.03167,-0.082670003,-0.047839999,0.24334,0.98414999,0.051070001,3,3,1.17965
368000,Weber State University,84408,49057,2817.333333333333,1.57648,0.01859,1.35798,0.02046,1.70926,0.01165,1.45645,0.017270001,1.55996,1.37982,-0.01059,0.015830001,-0.095710002,-0.055539999,0.19306999,0.97542,0.053800002,3,2,1.33752
368100,Westminster College,84105,49035,262,1.75087,0.035879999,1.4877,0.050020002,1.80597,0.027109999,1.5118999,0.043310001,1.7371,1.48824,-0.00793,0.00036,-0.039639998,-0.015900001,0.29552999,0.98952001,0.11482,4,2,1.437679998
368200,Bennington College,5201,50003,124.6666666666667,,,,,,,,,,,,,,,0.47144893,0.99907273,0.2025943,,,0
368300,Castleton University,5735,50021,1540,1.6791199,0.02568,1.14693,0.03492,1.74431,0.01812,1.17413,0.034049999,1.62561,1.15257,-0.032910001,0.0049,-0.073019996,-0.01871,0.29539001,1,0.071429998,3,1,1.11201
368800,Northern Vermont University,5656,50015,1540,1.4976701,0.02782,1.07793,0.034820002,1.59358,0.021579999,1.13474,0.033270001,1.4634,1.08465,-0.02342,0.0062,-0.088959999,-0.046179999,0.31669,0.99567997,0.074869998,2,1,1.043109998
369100,Middlebury College,5753,50001,589.6666666666666,1.8373801,0.020570001,1.58152,0.03373,1.89772,0.01087,1.64368,0.028100001,1.85129,1.63482,0.00752,0.032609999,-0.025079999,-0.00542,0.30807999,1,0.12408,4,3,1.54779
369200,Norwich University,5663,50023,374,1.60021,0.02561,1.3514301,0.03193,1.67822,0.02008,1.38344,0.030060001,1.57822,1.3342299,-0.01393,-0.01289,-0.063359998,-0.036880001,0.32336,0.99980003,0.068570003,3,2,1.3195001
369400,Saint Michael's College,5439,50007,470.6666666666667,1.78959,0.02393,1.4648499,0.034359999,1.85892,0.01517,1.4978499,0.032079998,1.77132,1.4773,-0.01032,0.00843,-0.049449999,-0.01391,0.33047,1,0.084679998,4,2,1.430489901
369600,University of Vermont,5405,50007,1700.666666666667,1.78377,0.01639,1.4888999,0.020579999,1.85288,0.00868,1.53622,0.018030001,1.78458,1.50843,0.00045,0.01294,-0.03827,-0.01843,0.1649,0.99339998,0.11071,4,3,1.468319901
369800,Vermont Technical College,5061,50017,,1.4780999,0.04225,0.97903001,0.051759999,1.56905,0.03173,1.0518301,0.0493,1.44523,1.00176,-0.022740001,0.022679999,-0.085670002,-0.049989998,0.28723001,0.98606998,0.053580001,2,1,0.927270011
370200,Averett University,24541,51590,126.3333333333333,1.49339,0.046780001,1.17328,0.062490001,1.54875,0.036729999,1.18828,0.06067,1.36352,1.1187,-0.095250003,-0.04879,-0.13585,-0.062199999,0.43022999,0.99804002,0.031989999,3,1,1.110789999
370400,Bridgewater College,22812,51165,309.6666666666667,1.66687,0.02795,1.33514,0.036559999,1.76206,0.020300001,1.3734699,0.033380002,1.6310101,1.3308901,-0.021989999,-0.00319,-0.080349997,-0.031989999,0.31777999,0.99722999,0.057519998,3,1,1.298580001
370500,William & Mary,23187,51830,1330.333333333333,1.79896,0.01504,1.64694,0.020160001,1.86406,0.00888,1.68187,0.01657,1.7883101,1.64706,-0.00595,8E-05,-0.04236,-0.021129999,0.219,0.99910998,0.11929,4,2,1.626779999
370600,Christopher Newport University,23606,51700,819,1.72912,0.017650001,1.59993,0.021199999,1.80072,0.01219,1.6312799,0.01853,1.7079099,1.59052,-0.01242,-0.00592,-0.054340001,-0.02562,0.25634,0.99963999,0.066990003,4,2,1.578730001
370700,Richard Bland College,23805,51053,240,1.40131,0.051720001,1.21612,0.067120001,1.5289299,0.039080001,1.30538,0.059179999,1.40473,1.19884,0.00243,-0.01441,-0.088409998,-0.088869996,0.28698999,0.97527999,0.05187,3,3,1.148999999
370800,Eastern Mennonite University,22802,51660,181.5,1.67591,0.03743,1.42699,0.050239999,1.75307,0.02734,1.46501,0.04307,1.63607,1.39213,-0.024350001,-0.025040001,-0.071510002,-0.05235,0.40268999,0.99861002,0.11221,4,1,1.376750001
370900,Emory & Henry College,24327,51191,226,1.50651,0.035100002,1.2234499,0.045290001,1.6098599,0.03057,1.25181,0.043510001,1.4528199,1.19425,-0.036959998,-0.02445,-0.1081,-0.0482,0.46007001,1,0.093730003,3,1,1.178159899
371100,Ferrum College,24088,51067,213.6666666666667,1.42546,0.033890001,1.07671,0.04386,1.52321,0.02846,1.15799,0.04095,1.36382,1.0518399,-0.045200001,-0.023639999,-0.11688,-0.10092,0.36774999,0.99979001,0.067129999,2,1,1.03285
371200,Tidewater Community College,23510,51710,3159,1.10684,0.020230001,1.18506,0.027249999,1.34356,0.01737,1.28599,0.0244,1.16456,1.22726,0.049559999,0.034389999,-0.15370999,-0.047850002,0.16741,0.95511001,0.048039999,3,4,1.157810001
371300,Hampden-Sydney College,23943,51147,250.6666666666667,1.7631201,0.03311,1.52211,0.050590001,1.78617,0.023639999,1.60021,0.039280001,1.70748,1.56442,-0.032590002,0.027039999,-0.046089999,-0.02287,0.4113,1,0.046250001,4,1,1.471519999
371400,Hampton University,23668,51650,922.6666666666666,1.62341,0.025590001,1.26368,0.037620001,1.6971999,0.01867,1.2714601,0.034540001,1.58673,1.22066,-0.023119999,-0.035239998,-0.069619998,-0.041620001,0.33989999,0.9971,0.04439,3,1,1.226059999
371500,Hollins University,24020,51161,172.6666666666667,1.64276,0.047040001,1.2453099,0.069920003,1.72803,0.035459999,1.3105299,0.06419,1.59665,1.23297,-0.02888,-0.01001,-0.082290001,-0.062909998,0.49066001,0.99975997,0.14993,3,1,1.175389897
371900,Longwood University,23909,51147,784,1.66582,0.020889999,1.4483,0.0255,1.76319,0.01375,1.51291,0.021330001,1.63082,1.45702,-0.021469999,0.00598,-0.08117,-0.03836,0.24219,0.99778003,0.081239998,4,1,1.4228
372000,University of Lynchburg,24501,51680,,1.6556799,0.029170001,1.37869,0.037450001,1.76117,0.01987,1.44607,0.031610001,1.6333899,1.37816,-0.01365,-0.00038,-0.078230001,-0.049279999,0.33261001,0.99988002,0.083339997,4,2,1.341239999
372100,James Madison University,22807,51660,3094,1.77626,0.01088,1.60245,0.01371,1.85562,0.006,1.6611201,0.01114,1.77353,1.61575,-0.00154,0.00823,-0.046289999,-0.02808,0.18634,0.99707001,0.075900003,4,3,1.58874
372300,Mary Baldwin University,24401,51790,172.5,1.56292,0.05116,1.0920399,0.066660002,1.63017,0.03836,1.1398799,0.061840001,1.48952,1.1276,-0.049279999,0.03153,-0.09443,-0.0109,0.42386001,0.99567002,0.10523,2,1,1.025379898
372400,Marymount University,22207,51013,245,1.74377,0.038240001,1.60656,0.05156,1.79159,0.02758,1.60048,0.044580001,1.73578,1.56077,-0.0046,-0.02933,-0.03215,-0.02544,0.35077,0.99232,0.052889999,4,2,1.555
372700,Northern Virginia Community College,22003,51059,5319,1.45886,0.02073,1.40011,0.028820001,1.57785,0.01646,1.42924,0.02455,1.47657,1.40325,0.012,0.00223,-0.06859,-0.01853,0.17957,0.93720001,0.049139999,4,3,1.371289999
372800,Old Dominion University,23529,51710,1549,1.59767,0.018610001,1.3478,0.022639999,1.71324,0.01195,1.46057,0.018580001,1.55345,1.37686,-0.02847,0.02111,-0.10286,-0.060789999,0.19483,0.97636998,0.048549999,3,1,1.325160001
373200,Radford University,24142,51750,1582.666666666667,1.64863,0.018130001,1.29485,0.02269,1.7436399,0.0114,1.39959,0.019230001,1.62293,1.33784,-0.01584,0.032129999,-0.074380003,-0.046160001,0.20829,0.99546999,0.05638,3,2,1.27216
373300,Randolph-Macon College,23005,51085,245.5,1.7379,0.027969999,1.5197001,0.041099999,1.7909499,0.02018,1.5500799,0.035840001,1.70506,1.53101,-0.01926,0.00739,-0.05037,-0.01245,0.40759,1,0.076070003,4,2,1.478600101
373400,Randolph College,24503,51680,126.5,1.65503,0.047630001,1.24786,0.061379999,1.74189,0.034090001,1.2601,0.059749998,1.63842,1.26393,-0.01014,0.01272,-0.063150004,0.00303,0.50735998,0.99974,0.11936,3,2,1.186480001
373500,Virginia Commonwealth University,23284,51760,2608.333333333333,1.6420701,0.016620001,1.43304,0.02055,1.77065,0.00902,1.50972,0.01657,1.64732,1.44182,0.00319,0.00609,-0.074869998,-0.047090001,0.17049,0.97978997,0.08647,4,3,1.41249
373600,Roanoke College,24153,51775,384.3333333333333,1.69839,0.028349999,1.51517,0.03483,1.8087,0.017440001,1.5659699,0.03002,1.69761,1.51899,-0.00046,0.00252,-0.065439999,-0.030929999,0.32721001,0.99726999,0.080590002,4,3,1.48034
373700,Shenandoah University,22601,51840,248.5,1.7232,0.030139999,1.4780999,0.039170001,1.79333,0.020339999,1.5113,0.034309998,1.70204,1.47539,-0.01243,-0.00184,-0.053640001,-0.02434,0.37564,0.99738002,0.072229996,4,2,1.438929899
373800,Southern Virginia University,24416,51530,110.5,1.65195,0.041030001,1.49277,0.05204,1.70916,0.030820001,1.50989,0.043559998,1.57583,1.4482,-0.048300002,-0.03077,-0.08461,-0.04259,0.45767,0.99865001,0.050590001,4,1,1.44073
374200,Sweet Briar College,24595,51009,128.6666666666667,1.66206,0.04981,1.42305,0.069320001,1.76705,0.034309998,1.44812,0.063490003,1.64094,1.37998,-0.01287,-0.03121,-0.076849997,-0.049380001,0.57507998,0.99940997,0.18453,4,2,1.353729999
374400,University of Richmond,23173,51760,705.3333333333334,1.8197401,0.022150001,1.60957,0.02923,1.89131,0.01087,1.66019,0.02452,1.8311599,1.6337,0.00624,0.01477,-0.032839999,-0.01622,0.31389999,1,0.067170002,4,3,1.58034
374500,University of Virginia-Main Campus,22903,51003,2935,1.81687,0.01142,1.63121,0.01525,1.87925,0.006,1.68326,0.01197,1.80741,1.64354,-0.00523,0.0075,-0.03974,-0.02417,0.19408999,0.99763,0.086199999,4,2,1.61596
374600,University of Mary Washington,22401,51630,794,1.73282,0.02275,1.58346,0.031380001,1.8086801,0.01571,1.59191,0.02789,1.71952,1.60124,-0.00773,0.01111,-0.051849999,0.00583,0.22563,0.99335003,0.10945,4,2,1.552079999
374800,Eastern Shore Community College,23410,51001,129.6666666666667,0.58677,0.04721,,,0.76981997,0.054570001,,,0.61973,,0.053180002,,-0.24218,,0.37432,0.99858999,0.041930001,,4,0
374900,George Mason University,22030,51059,2159.333333333333,1.7506,0.01572,1.5732501,0.02173,1.78715,0.01064,1.56854,0.01826,1.72742,1.5451601,-0.01342,-0.01818,-0.03458,-0.01513,0.19894999,0.97961998,0.069619998,4,2,1.5515201
375100,Patrick Henry Community College,24112,51089,303.3333333333333,0.67628998,0.033059999,0.52877003,0.038249999,0.83196002,0.035160001,0.57708001,0.044500001,0.65538001,0.55194998,-0.031909999,0.041999999,-0.26943001,-0.045540001,0.31966999,0.99658,0.058060002,1,1,0.490520031
375300,Virginia Military Institute,24450,51678,287,1.6446199,0.02709,1.57622,0.033259999,1.6985101,0.02187,1.57802,0.031440001,1.61756,1.55522,-0.016729999,-0.0135,-0.050050002,-0.01466,0.43226999,0.99883002,0.050969999,4,2,1.542960001
375400,Virginia Polytechnic Institute and State University,24061,51121,4591,1.7637399,0.01124,1.58296,0.01377,1.83512,0.00624,1.62614,0.01117,1.74061,1.57688,-0.01329,-0.00385,-0.054299999,-0.031239999,0.18121,0.99164999,0.066030003,4,2,1.56919
375800,Danville Community College,24541,51590,472.6666666666667,0.87945998,0.032710001,0.65961999,0.042690001,1.04698,0.031550001,0.74342,0.046119999,0.8362,0.66197997,-0.051739998,0.00357,-0.25207001,-0.12302,0.29345,0.99536002,0.040520001,1,1,0.616929989
375900,J Sargeant Reynolds Community College,23228,51087,1378.666666666667,0.85279,0.03039,0.92405999,0.04016,1.27417,0.026860001,1.16557,0.038539998,1.0089999,1.04728,0.15481,0.11766,-0.26280999,-0.11295,0.18809,0.94760001,0.051649999,2,4,0.88389999
376000,Virginia Western Community College,24015,51770,903,1.04594,0.02582,0.92828,0.029789999,1.31144,0.021709999,1.01519,0.029789999,1.08573,0.94783998,0.03664,0.02063,-0.20789,-0.071060002,0.22547001,0.98745,0.068389997,2,4,0.898490001
376100,Wytheville Community College,24382,51197,267.3333333333333,0.96460998,0.033149999,0.64416999,0.036910001,1.12143,0.03056,0.69191003,0.04002,0.92126,0.63967001,-0.047060002,-0.00705,-0.21728,-0.08168,0.3441,0.99623001,0.04831,1,1,0.607259989
376200,Virginia University of Lynchburg,24501,51680,,,,,,,,,,,,,,,,0.50784951,0.99004126,0.025087792,,,0
376400,Virginia State University,23806,51041,803.3333333333334,1.40961,0.022919999,0.98723,0.034260001,1.50693,0.018850001,1.0315,0.033220001,1.33358,0.96588999,-0.057009999,-0.022089999,-0.12999,-0.067919999,0.24606,0.99295998,0.032049999,2,1,0.952969999
376500,Norfolk State University,23504,51710,979.3333333333334,1.25577,0.025119999,0.96697998,0.037689999,1.47166,0.02049,1.03699,0.03571,1.23587,0.96925998,-0.016109999,0.00235,-0.19079,-0.069880001,0.23825,0.98984998,0.02602,2,2,0.929289981
376600,Virginia Union University,23220,51760,,1.3049099,0.041340001,0.91904002,0.062749997,1.39002,0.03596,0.95383,0.062909998,1.2066801,0.86574,-0.0814,-0.061560001,-0.15193,-0.10175,0.40954,0.99734998,0.02764,2,1,0.856290023
376700,Virginia Wesleyan University,23455,51810,210,1.59092,0.041170001,1.41058,0.051729999,1.72957,0.0277,1.46356,0.04631,1.56935,1.3878,-0.01375,-0.016419999,-0.1021,-0.054590002,0.39952001,1,0.057009999,4,2,1.358850001
376800,Washington and Lee University,24450,51678,405.3333333333333,1.82188,0.024219999,1.58784,0.034260001,1.90201,0.01236,1.6384799,0.029580001,1.82464,1.62121,0.00151,0.020579999,-0.042399999,-0.01065,0.38843,0.99998999,0.068599999,4,3,1.553579999
376900,Bellevue College,98007,53033,1853.666666666667,1.7298,0.0288,1.21901,0.036219999,1.7953399,0.018340001,1.30011,0.03317,1.73071,1.22478,0.00052,0.00472,-0.037349999,-0.061500002,0.21322,0.93212998,0.059289999,3,3,1.182790001
377000,Big Bend Community College,98837,53025,359,1.08305,0.040619999,1.01185,0.05308,1.34606,0.033829998,1.19247,0.049109999,1.14195,1.01357,0.051580001,0.00169,-0.17873999,-0.17649999,0.26684001,0.9817,0.038419999,2,4,0.95877
377100,Central Washington University,98926,53037,1188.666666666667,1.62009,0.019819999,1.31805,0.02452,1.71646,0.01416,1.38158,0.021260001,1.59858,1.31858,-0.01346,0.0004,-0.073739998,-0.04778,0.19605,0.98528999,0.057519998,3,2,1.29353
377200,Centralia College,98531,53041,448.6666666666667,0.94398999,0.03266,0.98839003,0.037689999,1.19379,0.02899,1.07152,0.036460001,0.98514003,1.0041699,0.041779999,0.01572,-0.21179,-0.06707,0.27939001,0.99107999,0.073090002,2,4,0.950700031
377300,Clark College,98663,53011,1512.666666666667,1.19249,0.02733,1.17505,0.030549999,1.4486099,0.020749999,1.27236,0.028209999,1.2387,1.17966,0.037310001,0.00391,-0.16946,-0.07858,0.18949001,0.95165998,0.099009998,3,4,1.144500001
377400,Columbia Basin College,99301,53021,1020.666666666667,1.29328,0.02612,1.09461,0.034159999,1.4912,0.019920001,1.3277,0.028100001,1.3015701,1.15977,0.00637,0.05618,-0.14568999,-0.14478999,0.18883,0.97408998,0.067060001,2,3,1.060450001
